InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539289,21064,WOOD S/3 CABINET ANT WHITE,27,2022-11-05 00:00:00,19.09,10696,Japan
538576,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,7,2022-03-18 00:00:00,1.59,11409,Netherlands
537726,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,26,2023-08-07 00:00:00,1.58,10060,Germany
538520,22726,ALARM CLOCK BAKELIKE RED,45,2022-03-10 00:00:00,3.42,10845,Belgium
536794,23166,MEDIUM CERAMIC TOP STORAGE JAR,46,2022-11-23 00:00:00,1.02,10006,United Kingdom
539598,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2022-12-12 00:00:00,2.47,,United Kingdom
540863,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2023-12-19 00:00:00,3.97,10987,Germany
540080,20719,WOODLAND CHARLOTTE BAG,19,2023-11-06 00:00:00,0.68,10904,United Kingdom
539102,22457,NATURAL SLATE HEART CHALKBOARD,44,2023-03-16 00:00:00,0.0,10908,Sweden
536606,22632,HAND WARMER RED POLKA DOT,48,2023-05-20 00:00:00,2.19,10382,Switzerland
537922,23084,RABBIT NIGHT LIGHT,18,2022-03-26 00:00:00,1.57,10119,United Kingdom
536813,22382,LUNCH BOX WITH CUTLERY RETROSPOT,17,2022-10-16 00:00:00,2.54,,Canada
537267,21930,JUMBO STORAGE BAG SUKI,49,2023-03-29 00:00:00,2.13,10274,United Kingdom
536617,21930,JUMBO STORAGE BAG SUKI,43,2022-08-18 00:00:00,2.3,11226,United Kingdom
536419,22629,SPACEBOY LUNCH BOX,19,2022-10-05 00:00:00,1.79,11343,Spain
536648,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2023-09-02 00:00:00,0.61,11269,Portugal
536713,21929,JUMBO BAG PINK POLKADOT,38,2022-12-01 00:00:00,1.36,10876,United Kingdom
540637,85099B,JUMBO BAG RED RETROSPOT,29,2022-08-09 00:00:00,1.39,10130,United Kingdom
537935,22720,SET OF 3 CAKE TINS PANTRY DESIGN,19,2022-11-01 00:00:00,4.84,10416,France
539501,21212,PACK OF 72 RETROSPOT CAKE CASES,34,2023-12-03 00:00:00,0.58,,United Kingdom
540366,20727,LUNCH BAG BLACK SKULL,26,2022-04-25 00:00:00,1.76,11239,Spain
537141,23203,LUNCH BAG APPLE DESIGN,22,2023-12-28 00:00:00,1.49,10457,Spain
539391,22961,JAM MAKING SET PRINTED,44,2022-12-28 00:00:00,1.25,11099,United Kingdom
539218,22423,REGENCY CAKESTAND 3 TIER,21,2022-10-13 00:00:00,-0.01,10080,United Kingdom
C537756,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2022-08-24 00:00:00,2.43,11403,United Kingdom
536861,23228,SPACESHIP LAMP,37,2022-08-13 00:00:00,2.53,10843,Netherlands
537455,22197,SMALL POPCORN HOLDER,31,2023-05-26 00:00:00,0.76,10152,United Kingdom
537901,47566,PARTY BUNTING,23,2023-04-03 00:00:00,5.17,10841,Switzerland
536728,47566,PARTY BUNTING,12,2022-12-08 00:00:00,4.31,11428,United Kingdom
538674,22197,SMALL POPCORN HOLDER,35,2022-12-07 00:00:00,-0.01,10642,United Kingdom
536727,22632,HAND WARMER RED POLKA DOT,30,2022-04-28 00:00:00,1.93,10568,United Kingdom
539075,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39,2022-11-03 00:00:00,2.99,10188,Belgium
538349,23228,SPACESHIP LAMP,30,2022-08-17 00:00:00,2.11,10711,United Kingdom
537347,22469,HEART OF WICKER SMALL,6,2022-12-07 00:00:00,1.51,10102,United Kingdom
538580,20719,WOODLAND CHARLOTTE BAG,2,2022-11-28 00:00:00,0.93,11439,United Kingdom
536482,22632,HAND WARMER RED POLKA DOT,38,2023-11-21 00:00:00,1.89,10349,United Kingdom
536607,84997C,RECYCLED ACRYLIC BEAD NECKLACE,48,2023-11-12 00:00:00,1.04,10494,United Kingdom
540026,23166,MEDIUM CERAMIC TOP STORAGE JAR,21,2023-11-19 00:00:00,1.09,10285,United Kingdom
538434,23166,MEDIUM CERAMIC TOP STORAGE JAR,28,2022-04-11 00:00:00,1.32,10687,United Kingdom
540276,22144,FINISH LINE ENAMEL MUG,9,2022-11-12 00:00:00,1.12,11130,Singapore
537370,20725,LUNCH BAG RED RETROSPOT,21,2022-10-29 00:00:00,1.95,10262,Canada
540409,22111,SCOTTIE DOG HOT WATER BOTTLE,29,2022-05-01 00:00:00,4.85,10354,United Kingdom
536801,22629,SPACEBOY LUNCH BOX,18,2022-11-04 00:00:00,1.58,10516,Belgium
538578,21217,RED RETROSPOT MINI CASES,6,2022-11-13 00:00:00,0.9,10004,Switzerland
539710,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2022-05-02 00:00:00,4.01,10105,Spain
537309,22175,GIN + TONIC DIET METAL SIGN,19,2022-05-26 00:00:00,1.77,10155,United Kingdom
537336,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,30,2023-05-02 00:00:00,2.5,10373,United Kingdom
539714,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-09-28 00:00:00,3.27,10867,Italy
538969,20727,LUNCH BAG BLACK SKULL,13,2023-11-06 00:00:00,1.52,10412,Germany
539905,23355,HOT WATER BOTTLE KEEP CALM,-11,2022-11-13 00:00:00,5.58,11235,United Kingdom
539420,23355,HOT WATER BOTTLE KEEP CALM,11,2023-12-14 00:00:00,3.77,11194,Italy
539380,21258,VICTORIAN SEWING BOX LARGE,47,2023-12-23 00:00:00,8.45,10304,Spain
536928,22175,GIN + TONIC DIET METAL SIGN,26,2022-04-27 00:00:00,1.81,11369,Sweden
536411,20725,LUNCH BAG RED RETROSPOT,32,2023-10-03 00:00:00,1.95,,United Kingdom
536948,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,48,2023-12-25 00:00:00,3.02,,USA
539840,22144,FINISH LINE ENAMEL MUG,8,2022-10-14 00:00:00,0.86,10452,France
537817,20727,LUNCH BAG BLACK SKULL,17,2022-05-16 00:00:00,1.82,10935,Switzerland
538907,22144,FINISH LINE ENAMEL MUG,3,2022-08-05 00:00:00,1.2,10093,United Kingdom
537694,21258,VICTORIAN SEWING BOX LARGE,40,2023-12-25 00:00:00,9.35,10093,United Kingdom
539261,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,34,2022-09-22 00:00:00,3.42,10704,Netherlands
538800,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,5,2023-11-28 00:00:00,2.8,11211,United Kingdom
540305,23166,MEDIUM CERAMIC TOP STORAGE JAR,46,2022-03-24 00:00:00,1.13,11059,Australia
540432,22900,SET 2 TEA TOWELS I LOVE LONDON,43,2022-12-22 00:00:00,3.51,11238,Spain
538140,21930,JUMBO STORAGE BAG SUKI,27,2022-11-06 00:00:00,2.0,10229,France
539341,20727,LUNCH BAG BLACK SKULL,-9,2023-11-06 00:00:00,1.82,10838,United Kingdom
538969,21930,JUMBO STORAGE BAG SUKI,46,2023-10-16 00:00:00,1.85,10765,United Kingdom
540260,23203,LUNCH BAG APPLE DESIGN,48,2023-01-04 00:00:00,1.57,10892,Spain
540077,85099B,JUMBO BAG RED RETROSPOT,6,2023-06-24 00:00:00,1.9,10135,United Kingdom
536589,84997C,RECYCLED ACRYLIC BEAD NECKLACE,10,2023-11-02 00:00:00,1.2,10733,Japan
537430,22900,SET 2 TEA TOWELS I LOVE LONDON,26,2023-07-14 00:00:00,2.51,10099,United Kingdom
539668,21064,WOOD S/3 CABINET ANT WHITE,37,2022-02-21 00:00:00,19.58,10001,USA
540696,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,48,2023-04-13 00:00:00,1.82,,United Kingdom
540542,23209,,31,2023-11-24 00:00:00,1.92,10830,United Kingdom
540714,21929,JUMBO BAG PINK POLKADOT,16,2023-10-11 00:00:00,1.98,11157,Sweden
538976,21977,PACK OF 60 PINK PAISLEY CAKE CASES,30,2023-05-18 00:00:00,0.47,11389,Singapore
539987,21217,RED RETROSPOT MINI CASES,23,2022-07-25 00:00:00,0.85,10267,United Kingdom
540068,84406B,CREAM CUPID HEARTS COAT HANGER,42,2023-08-07 00:00:00,3.41,,Japan
540347,22175,GIN + TONIC DIET METAL SIGN,42,2022-02-27 00:00:00,2.07,10040,United Kingdom
540179,22961,JAM MAKING SET PRINTED,31,2022-12-04 00:00:00,1.36,10500,United Kingdom
537325,21064,WOOD S/3 CABINET ANT WHITE,15,2023-11-18 00:00:00,16.33,11070,Netherlands
539244,22900,SET 2 TEA TOWELS I LOVE LONDON,27,2023-11-02 00:00:00,3.18,10669,Germany
538013,22197,SMALL POPCORN HOLDER,40,2023-10-17 00:00:00,0.81,10685,United Kingdom
536826,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2023-12-02 00:00:00,0.51,,United Kingdom
536950,22616,PACK OF 12 LONDON TISSUES,11,2023-09-20 00:00:00,0.84,10524,United Kingdom
536918,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,34,2022-11-20 00:00:00,1.57,,Portugal
537357,21064,WOOD S/3 CABINET ANT WHITE,35,2022-04-30 00:00:00,15.24,10344,Norway
540730,84997C,RECYCLED ACRYLIC BEAD NECKLACE,35,2023-11-07 00:00:00,1.08,10597,Italy
540105,22469,HEART OF WICKER SMALL,22,2022-11-07 00:00:00,1.38,,Belgium
537729,22629,SPACEBOY LUNCH BOX,11,2023-05-11 00:00:00,2.12,10721,Switzerland
540035,22423,REGENCY CAKESTAND 3 TIER,28,2022-05-18 00:00:00,12.75,10871,France
538987,47566,PARTY BUNTING,46,2023-12-23 00:00:00,4.39,10108,Netherlands
539664,47566,PARTY BUNTING,27,2022-06-29 00:00:00,5.8,,Netherlands
536529,22175,GIN + TONIC DIET METAL SIGN,24,2023-12-21 00:00:00,2.33,10426,Portugal
538143,22382,LUNCH BOX WITH CUTLERY RETROSPOT,42,2023-06-03 00:00:00,2.99,10158,Netherlands
539775,22726,ALARM CLOCK BAKELIKE RED,32,2022-01-19 00:00:00,4.18,10883,USA
540317,22900,SET 2 TEA TOWELS I LOVE LONDON,1,2022-12-13 00:00:00,3.02,10436,Japan
540053,21217,RED RETROSPOT MINI CASES,22,2022-12-28 00:00:00,0.91,10877,Netherlands
538406,21064,WOOD S/3 CABINET ANT WHITE,18,2022-10-12 00:00:00,15.27,10454,Sweden
537927,23355,HOT WATER BOTTLE KEEP CALM,3,2023-09-22 00:00:00,5.14,10591,Switzerland
538238,22423,REGENCY CAKESTAND 3 TIER,39,2022-09-24 00:00:00,12.07,,United Kingdom
537972,20727,LUNCH BAG BLACK SKULL,38,2023-12-04 00:00:00,1.86,10390,Germany
540552,84406B,CREAM CUPID HEARTS COAT HANGER,27,2023-12-15 00:00:00,3.08,11244,United Kingdom
536642,22144,FINISH LINE ENAMEL MUG,2,2023-10-08 00:00:00,1.03,10721,United Kingdom
539475,21930,JUMBO STORAGE BAG SUKI,38,2023-12-18 00:00:00,2.22,10997,Germany
538371,22423,REGENCY CAKESTAND 3 TIER,14,2022-08-16 00:00:00,10.34,10403,Portugal
539921,21064,WOOD S/3 CABINET ANT WHITE,14,2022-02-27 00:00:00,16.98,10204,United Kingdom
538900,22632,HAND WARMER RED POLKA DOT,25,2022-11-18 00:00:00,2.1,10571,United Kingdom
538283,85099B,JUMBO BAG RED RETROSPOT,20,2023-04-28 00:00:00,1.91,10554,United Kingdom
537718,22726,ALARM CLOCK BAKELIKE RED,9,2023-10-13 00:00:00,3.71,10587,Norway
539023,22423,REGENCY CAKESTAND 3 TIER,23,2022-03-18 00:00:00,12.36,10445,Spain
C540647,22632,HAND WARMER RED POLKA DOT,28,2022-11-24 00:00:00,2.33,,Finland
538573,85099B,JUMBO BAG RED RETROSPOT,29,2022-07-14 00:00:00,1.87,,Portugal
540477,21929,JUMBO BAG PINK POLKADOT,45,2023-05-28 00:00:00,1.44,10330,United Kingdom
539968,22457,NATURAL SLATE HEART CHALKBOARD,20,2022-01-22 00:00:00,2.16,10373,Canada
540045,22111,SCOTTIE DOG HOT WATER BOTTLE,29,2023-11-23 00:00:00,5.08,10075,Germany
536996,22632,HAND WARMER RED POLKA DOT,34,2023-09-23 00:00:00,2.16,10464,Netherlands
538290,22423,REGENCY CAKESTAND 3 TIER,3,2023-04-17 00:00:00,15.26,10076,United Kingdom
537380,22616,PACK OF 12 LONDON TISSUES,16,2023-11-03 00:00:00,0.93,,Japan
539714,21258,VICTORIAN SEWING BOX LARGE,17,2023-05-07 00:00:00,9.47,10387,Finland
540537,22961,JAM MAKING SET PRINTED,1,2022-09-02 00:00:00,1.2,10314,Belgium
537735,23203,LUNCH BAG APPLE DESIGN,44,2022-12-20 00:00:00,1.85,11127,Portugal
539938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2022-08-04 00:00:00,2.5,10380,United Kingdom
536786,21930,JUMBO STORAGE BAG SUKI,15,2023-11-17 00:00:00,2.02,11403,United Kingdom
540136,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2022-11-06 00:00:00,2.15,10280,Germany
537213,20727,LUNCH BAG BLACK SKULL,7,2022-05-02 00:00:00,1.38,10165,Switzerland
540375,22111,SCOTTIE DOG HOT WATER BOTTLE,15,2023-11-03 00:00:00,4.55,10923,USA
537984,23203,LUNCH BAG APPLE DESIGN,8,2023-12-18 00:00:00,1.6,10354,Germany
540719,21258,VICTORIAN SEWING BOX LARGE,17,2023-11-15 00:00:00,6.36,,United Kingdom
536611,22111,SCOTTIE DOG HOT WATER BOTTLE,32,2022-10-13 00:00:00,4.89,10521,Canada
538835,22175,GIN + TONIC DIET METAL SIGN,30,2023-12-11 00:00:00,2.43,10657,United Kingdom
539761,21929,JUMBO BAG PINK POLKADOT,13,2022-12-10 00:00:00,1.93,11396,Australia
537124,20727,LUNCH BAG BLACK SKULL,-41,2023-03-11 00:00:00,1.56,11269,Norway
538090,47566,PARTY BUNTING,33,2023-11-02 00:00:00,4.24,10096,Australia
540171,23203,LUNCH BAG APPLE DESIGN,25,2022-10-23 00:00:00,1.35,11151,United Kingdom
536605,20725,LUNCH BAG RED RETROSPOT,11,2023-03-18 00:00:00,1.91,11227,Germany
537014,22469,HEART OF WICKER SMALL,46,2022-04-10 00:00:00,1.7,11401,Switzerland
539997,22111,SCOTTIE DOG HOT WATER BOTTLE,22,2022-01-11 00:00:00,3.81,10857,United Kingdom
539251,22616,PACK OF 12 LONDON TISSUES,16,2022-05-04 00:00:00,0.92,11263,Spain
539150,22457,NATURAL SLATE HEART CHALKBOARD,8,2022-05-23 00:00:00,1.82,10128,United Kingdom
539450,21217,RED RETROSPOT MINI CASES,29,2022-01-11 00:00:00,0.76,11180,Germany
C539603,22632,HAND WARMER RED POLKA DOT,34,2023-08-10 00:00:00,1.8,11096,Australia
539634,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,2023-02-04 00:00:00,2.87,10822,United Kingdom
539320,21929,JUMBO BAG PINK POLKADOT,15,2023-06-30 00:00:00,1.95,10848,Denmark
539410,21212,PACK OF 72 RETROSPOT CAKE CASES,41,2022-08-07 00:00:00,0.46,11057,Sweden
537229,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,30,2022-11-25 00:00:00,3.16,10418,USA
538185,22726,ALARM CLOCK BAKELIKE RED,43,2022-05-30 00:00:00,3.73,10186,United Kingdom
538231,21217,RED RETROSPOT MINI CASES,21,2022-03-03 00:00:00,0.93,11328,United Kingdom
539951,22197,SMALL POPCORN HOLDER,42,2022-12-04 00:00:00,0.73,10878,Germany
536474,20719,WOODLAND CHARLOTTE BAG,41,2022-12-13 00:00:00,0.74,10638,France
536584,84406B,CREAM CUPID HEARTS COAT HANGER,13,2023-09-30 00:00:00,2.59,11434,Germany
537628,21929,JUMBO BAG PINK POLKADOT,14,2022-11-11 00:00:00,1.52,10782,France
540677,22175,GIN + TONIC DIET METAL SIGN,9,2022-12-20 00:00:00,2.3,10277,United Kingdom
538163,22961,JAM MAKING SET PRINTED,37,2023-04-05 00:00:00,1.61,10136,United Kingdom
539717,22111,SCOTTIE DOG HOT WATER BOTTLE,19,2022-11-16 00:00:00,5.45,10275,United Kingdom
539988,22720,SET OF 3 CAKE TINS PANTRY DESIGN,32,2022-07-09 00:00:00,4.86,10180,United Kingdom
536577,22632,HAND WARMER RED POLKA DOT,18,2022-07-25 00:00:00,1.99,11404,United Kingdom
539421,21977,PACK OF 60 PINK PAISLEY CAKE CASES,32,2023-03-15 00:00:00,0.58,,France
538707,21929,JUMBO BAG PINK POLKADOT,41,2023-07-03 00:00:00,1.48,,France
537595,23355,HOT WATER BOTTLE KEEP CALM,29,2023-07-25 00:00:00,4.86,11109,Singapore
538861,22726,ALARM CLOCK BAKELIKE RED,25,2023-03-08 00:00:00,3.12,10207,Germany
540006,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,2022-10-08 00:00:00,0.66,10212,Portugal
539200,22616,PACK OF 12 LONDON TISSUES,28,2022-10-04 00:00:00,0.96,10124,United Kingdom
540861,22632,HAND WARMER RED POLKA DOT,49,2023-10-17 00:00:00,1.69,10514,United Kingdom
538570,22629,SPACEBOY LUNCH BOX,39,2023-06-19 00:00:00,1.77,10689,Australia
538709,22616,PACK OF 12 LONDON TISSUES,21,2022-12-09 00:00:00,0.8,10641,Germany
536453,23166,MEDIUM CERAMIC TOP STORAGE JAR,31,2023-11-12 00:00:00,1.22,,Germany
538643,22616,PACK OF 12 LONDON TISSUES,40,2022-12-31 00:00:00,0.75,11139,United Kingdom
536891,23228,SPACESHIP LAMP,16,2022-12-02 00:00:00,2.37,10315,United Kingdom
537466,21064,WOOD S/3 CABINET ANT WHITE,17,2022-11-09 00:00:00,18.78,10378,United Kingdom
538501,22382,LUNCH BOX WITH CUTLERY RETROSPOT,47,2023-01-26 00:00:00,2.41,11265,Netherlands
538955,22961,JAM MAKING SET PRINTED,8,2023-05-16 00:00:00,1.69,11010,France
536919,21929,JUMBO BAG PINK POLKADOT,26,2022-12-05 00:00:00,1.81,10895,United Kingdom
539374,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,49,2022-02-10 00:00:00,2.29,10210,United Kingdom
538154,20719,WOODLAND CHARLOTTE BAG,12,2022-11-21 00:00:00,0.81,11332,France
538261,22197,SMALL POPCORN HOLDER,1,2023-12-09 00:00:00,0.75,11009,Belgium
538092,22111,SCOTTIE DOG HOT WATER BOTTLE,-36,2023-02-13 00:00:00,-0.01,10965,Netherlands
539355,20727,LUNCH BAG BLACK SKULL,30,2022-11-14 00:00:00,1.88,10950,Germany
537780,23209,LUNCH BAG GINGHAM DESIGN,34,2023-07-23 00:00:00,1.79,10142,United Kingdom
536770,22900,SET 2 TEA TOWELS I LOVE LONDON,26,2022-02-23 00:00:00,2.67,10979,Singapore
539400,23209,LUNCH BAG GINGHAM DESIGN,6,2023-07-28 00:00:00,-0.01,10267,United Kingdom
538626,22423,REGENCY CAKESTAND 3 TIER,26,2022-07-30 00:00:00,14.69,10732,United Kingdom
540791,22382,LUNCH BOX WITH CUTLERY RETROSPOT,32,2023-11-13 00:00:00,2.97,10339,United Kingdom
537829,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2023-01-06 00:00:00,4.66,,Singapore
539587,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,11,2022-04-04 00:00:00,2.35,10873,United Kingdom
537719,20719,WOODLAND CHARLOTTE BAG,42,2023-07-12 00:00:00,1.01,10822,United Kingdom
539251,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,21,2023-09-24 00:00:00,2.84,11492,Australia
537312,21258,VICTORIAN SEWING BOX LARGE,16,2023-11-26 00:00:00,8.37,11487,Belgium
540519,22720,SET OF 3 CAKE TINS PANTRY DESIGN,25,2023-01-18 00:00:00,5.16,11489,United Kingdom
539694,20725,LUNCH BAG RED RETROSPOT,12,2022-10-19 00:00:00,1.78,11365,United Kingdom
537471,22197,SMALL POPCORN HOLDER,40,2023-07-31 00:00:00,0.61,10808,Spain
539499,22632,HAND WARMER RED POLKA DOT,22,2023-12-25 00:00:00,2.42,10305,Italy
540253,22629,SPACEBOY LUNCH BOX,6,2022-07-24 00:00:00,2.09,10811,United Kingdom
538824,22632,HAND WARMER RED POLKA DOT,18,2023-12-15 00:00:00,1.92,10844,Netherlands
540689,22616,PACK OF 12 LONDON TISSUES,24,2023-03-05 00:00:00,0.81,,Singapore
537313,22616,PACK OF 12 LONDON TISSUES,46,2023-02-23 00:00:00,0.9,11345,Switzerland
538628,22111,SCOTTIE DOG HOT WATER BOTTLE,20,2023-10-06 00:00:00,4.93,11052,Germany
538053,22197,SMALL POPCORN HOLDER,23,2023-05-08 00:00:00,0.77,11255,Germany
538332,21930,JUMBO STORAGE BAG SUKI,44,2023-10-02 00:00:00,1.9,10066,Switzerland
537459,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2022-01-19 00:00:00,5.24,10864,United Kingdom
537601,21064,WOOD S/3 CABINET ANT WHITE,23,2022-12-23 00:00:00,17.99,10196,United Kingdom
C538723,22111,SCOTTIE DOG HOT WATER BOTTLE,47,2023-10-13 00:00:00,4.39,10557,United Kingdom
537992,22144,FINISH LINE ENAMEL MUG,44,2022-12-27 00:00:00,1.09,10251,France
538309,20725,LUNCH BAG RED RETROSPOT,24,2022-08-19 00:00:00,1.53,11118,Netherlands
537228,20719,WOODLAND CHARLOTTE BAG,18,2022-09-09 00:00:00,0.97,11445,Germany
538389,21929,JUMBO BAG PINK POLKADOT,20,2022-05-23 00:00:00,1.72,10264,Spain
537371,23084,RABBIT NIGHT LIGHT,21,2022-11-01 00:00:00,1.72,11068,France
539368,22726,ALARM CLOCK BAKELIKE RED,37,2023-09-19 00:00:00,3.51,10459,Singapore
539366,20719,WOODLAND CHARLOTTE BAG,49,2022-10-11 00:00:00,0.97,10025,United Kingdom
538438,22197,SMALL POPCORN HOLDER,45,2022-10-16 00:00:00,0.68,10421,Spain
538419,21217,RED RETROSPOT MINI CASES,22,2023-12-03 00:00:00,0.78,10277,USA
538996,20719,WOODLAND CHARLOTTE BAG,39,2023-12-25 00:00:00,0.85,10125,United Kingdom
537476,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,2023-10-13 00:00:00,3.4,10545,United Kingdom
537755,23084,RABBIT NIGHT LIGHT,45,2022-01-08 00:00:00,1.74,10762,Netherlands
540372,22382,LUNCH BOX WITH CUTLERY RETROSPOT,16,2022-02-23 00:00:00,2.64,,Italy
537369,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,-25,2023-11-17 00:00:00,2.85,11321,United Kingdom
538736,22616,PACK OF 12 LONDON TISSUES,43,2023-10-26 00:00:00,0.91,11171,Japan
539506,21930,JUMBO STORAGE BAG SUKI,38,2023-03-28 00:00:00,2.29,11297,Switzerland
538226,23203,LUNCH BAG APPLE DESIGN,48,2022-10-18 00:00:00,1.79,10401,United Kingdom
538137,22111,,22,2023-09-28 00:00:00,4.32,11332,France
538277,23355,HOT WATER BOTTLE KEEP CALM,42,2022-07-21 00:00:00,5.17,10766,Norway
537244,23228,SPACESHIP LAMP,-9,2022-05-07 00:00:00,2.87,10889,France
537019,20727,LUNCH BAG BLACK SKULL,8,2022-10-07 00:00:00,1.57,10910,Australia
537191,22197,SMALL POPCORN HOLDER,19,2023-11-30 00:00:00,0.83,,United Kingdom
537619,22900,SET 2 TEA TOWELS I LOVE LONDON,47,2023-11-03 00:00:00,2.91,10455,United Kingdom
540797,21977,PACK OF 60 PINK PAISLEY CAKE CASES,28,2023-01-28 00:00:00,0.64,11093,United Kingdom
540129,47566,PARTY BUNTING,3,2023-03-03 00:00:00,5.88,10027,Germany
540079,22900,SET 2 TEA TOWELS I LOVE LONDON,24,2023-12-24 00:00:00,2.91,10454,United Kingdom
538771,84406B,CREAM CUPID HEARTS COAT HANGER,45,2022-05-24 00:00:00,3.28,10639,Singapore
540640,22469,HEART OF WICKER SMALL,24,2023-06-17 00:00:00,1.49,11189,United Kingdom
538150,22197,SMALL POPCORN HOLDER,4,2022-12-13 00:00:00,0.75,11356,United Kingdom
537673,22197,SMALL POPCORN HOLDER,37,2023-12-24 00:00:00,0.77,10388,United Kingdom
537165,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2023-03-14 00:00:00,1.46,10270,United Kingdom
539485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2022-05-05 00:00:00,2.51,11282,United Kingdom
536375,22469,HEART OF WICKER SMALL,27,2023-07-04 00:00:00,1.31,10004,Spain
539701,21930,JUMBO STORAGE BAG SUKI,28,2023-12-23 00:00:00,2.46,10234,Finland
539519,22197,SMALL POPCORN HOLDER,3,2023-10-13 00:00:00,0.66,10072,Germany
539392,20719,,28,2022-11-22 00:00:00,0.92,10593,Australia
538000,23209,LUNCH BAG GINGHAM DESIGN,5,2023-04-17 00:00:00,1.59,10457,United Kingdom
538333,47566,PARTY BUNTING,23,2022-11-16 00:00:00,5.93,11057,United Kingdom
537134,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,5,2022-10-27 00:00:00,1.41,10520,Finland
536788,22197,SMALL POPCORN HOLDER,13,2023-09-17 00:00:00,0.58,10744,Norway
539279,22616,PACK OF 12 LONDON TISSUES,8,2023-04-26 00:00:00,0.8,10354,United Kingdom
538297,20719,WOODLAND CHARLOTTE BAG,23,2022-12-28 00:00:00,0.89,11349,Australia
538927,22197,SMALL POPCORN HOLDER,43,2022-05-12 00:00:00,0.69,10582,United Kingdom
539060,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2023-12-12 00:00:00,2.74,10010,Singapore
539278,21217,RED RETROSPOT MINI CASES,4,2022-03-01 00:00:00,0.91,10370,United Kingdom
538734,22111,SCOTTIE DOG HOT WATER BOTTLE,37,2023-12-15 00:00:00,4.41,10963,Netherlands
540191,22469,HEART OF WICKER SMALL,37,2022-10-13 00:00:00,1.47,10164,Switzerland
538852,23166,MEDIUM CERAMIC TOP STORAGE JAR,10,2023-10-06 00:00:00,1.15,10822,Belgium
540085,85099B,JUMBO BAG RED RETROSPOT,24,2022-12-01 00:00:00,1.98,11195,United Kingdom
536834,23203,LUNCH BAG APPLE DESIGN,18,2022-04-26 00:00:00,1.47,11120,United Kingdom
540001,47566,PARTY BUNTING,33,2023-12-17 00:00:00,5.74,11188,Denmark
537090,22961,JAM MAKING SET PRINTED,32,2022-03-18 00:00:00,1.31,10610,Germany
538720,23355,HOT WATER BOTTLE KEEP CALM,3,2022-06-24 00:00:00,4.32,10157,Germany
540600,22632,HAND WARMER RED POLKA DOT,21,2023-08-13 00:00:00,1.91,11386,United Kingdom
540302,23203,LUNCH BAG APPLE DESIGN,27,2022-01-02 00:00:00,1.56,10908,United Kingdom
538341,22469,HEART OF WICKER SMALL,47,2023-10-05 00:00:00,1.42,10364,Germany
537628,23203,LUNCH BAG APPLE DESIGN,-46,2022-10-23 00:00:00,1.44,10155,United Kingdom
539991,22144,FINISH LINE ENAMEL MUG,36,2022-03-29 00:00:00,0.97,10509,France
537589,22469,HEART OF WICKER SMALL,42,2022-12-08 00:00:00,1.45,,France
540676,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,38,2023-04-19 00:00:00,2.44,11261,United Kingdom
539630,22197,,31,2023-11-16 00:00:00,0.84,10924,United Kingdom
540201,22086,,44,2023-11-13 00:00:00,2.83,10282,Switzerland
540498,22197,SMALL POPCORN HOLDER,16,2022-08-08 00:00:00,0.66,,United Kingdom
537418,23166,MEDIUM CERAMIC TOP STORAGE JAR,22,2023-03-18 00:00:00,1.22,11189,Japan
537514,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,9,2022-10-31 00:00:00,1.98,10645,United Kingdom
