InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,YearMonth
538407,22457,NATURAL SLATE HEART CHALKBOARD,37,2022-09-28,2.33,10454,Belgium,86.21,2022,9,28,Wednesday,2022-09
540382,21212,PACK OF 72 RETROSPOT CAKE CASES,28,2022-09-30,0.47,10538,USA,13.16,2022,9,30,Friday,2022-09
540611,22726,ALARM CLOCK BAKELIKE RED,22,2022-11-04,3.95,11128,United Kingdom,86.9,2022,11,4,Friday,2022-11
538742,23355,HOT WATER BOTTLE KEEP CALM,27,2022-04-23,5.18,10500,Italy,139.86,2022,4,23,Saturday,2022-04
538167,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,47,2023-10-11,1.57,10982,Netherlands,73.79,2023,10,11,Wednesday,2023-10
537300,23084,RABBIT NIGHT LIGHT,30,2022-12-18,1.92,11118,Switzerland,57.6,2022,12,18,Sunday,2022-12
540561,84997C,RECYCLED ACRYLIC BEAD NECKLACE,31,2022-10-23,1.16,10007,United Kingdom,35.96,2022,10,23,Sunday,2022-10
540864,23228,SPACESHIP LAMP,3,2022-05-01,2.44,10236,USA,7.32,2022,5,1,Sunday,2022-05
536820,22423,REGENCY CAKESTAND 3 TIER,25,2022-05-15,14.52,11108,United Kingdom,363.0,2022,5,15,Sunday,2022-05
538037,22457,NATURAL SLATE HEART CHALKBOARD,18,2022-10-26,1.74,11021,Australia,31.32,2022,10,26,Wednesday,2022-10
540590,22961,JAM MAKING SET PRINTED,4,2022-10-02,1.49,10145,Germany,5.96,2022,10,2,Sunday,2022-10
537457,23166,MEDIUM CERAMIC TOP STORAGE JAR,21,2023-11-05,1.46,10778,United Kingdom,30.66,2023,11,5,Sunday,2023-11
537744,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,8,2022-11-24,1.39,10120,USA,11.12,2022,11,24,Thursday,2022-11
539568,21977,PACK OF 60 PINK PAISLEY CAKE CASES,23,2023-07-06,0.56,11122,United Kingdom,12.88,2023,7,6,Thursday,2023-07
536483,22423,REGENCY CAKESTAND 3 TIER,3,2023-01-31,13.83,10063,United Kingdom,41.49,2023,1,31,Tuesday,2023-01
537223,22144,FINISH LINE ENAMEL MUG,33,2023-09-12,1.0,10355,Spain,33.0,2023,9,12,Tuesday,2023-09
540554,22961,JAM MAKING SET PRINTED,35,2022-06-24,1.67,10792,United Kingdom,58.45,2022,6,24,Friday,2022-06
539920,21217,RED RETROSPOT MINI CASES,45,2022-07-24,0.94,10321,United Kingdom,42.3,2022,7,24,Sunday,2022-07
537212,22961,JAM MAKING SET PRINTED,2,2023-12-20,1.56,10286,Australia,3.12,2023,12,20,Wednesday,2023-12
536667,21217,RED RETROSPOT MINI CASES,2,2023-07-19,0.97,10787,United Kingdom,1.94,2023,7,19,Wednesday,2023-07
537219,21930,Unknown Product,35,2022-12-12,1.95,10928,United Kingdom,68.25,2022,12,12,Monday,2022-12
536935,47566,PARTY BUNTING,49,2022-12-17,5.32,10585,Belgium,260.68,2022,12,17,Saturday,2022-12
536693,22632,HAND WARMER RED POLKA DOT,25,2023-01-04,1.9,10394,Norway,47.5,2023,1,4,Wednesday,2023-01
539611,20725,LUNCH BAG RED RETROSPOT,24,2022-10-11,1.74,11083,Belgium,41.76,2022,10,11,Tuesday,2022-10
539591,47566,PARTY BUNTING,36,2022-11-21,4.65,10279,United Kingdom,167.4,2022,11,21,Monday,2022-11
537785,22900,SET 2 TEA TOWELS I LOVE LONDON,46,2022-04-30,3.08,10644,Portugal,141.68,2022,4,30,Saturday,2022-04
538669,47566,PARTY BUNTING,8,2022-10-12,4.42,10501,France,35.36,2022,10,12,Wednesday,2022-10
537652,22423,REGENCY CAKESTAND 3 TIER,22,2023-08-05,12.25,11492,Germany,269.5,2023,8,5,Saturday,2023-08
539010,47566,PARTY BUNTING,1,2022-11-16,5.27,10677,United Kingdom,5.27,2022,11,16,Wednesday,2022-11
538637,21217,RED RETROSPOT MINI CASES,35,2022-07-26,0.8,10233,Sweden,28.0,2022,7,26,Tuesday,2022-07
536590,20719,WOODLAND CHARLOTTE BAG,33,2023-10-30,0.72,10252,Switzerland,23.76,2023,10,30,Monday,2023-10
537818,22175,GIN + TONIC DIET METAL SIGN,40,2023-10-06,1.7,10421,France,68.0,2023,10,6,Friday,2023-10
537509,21217,RED RETROSPOT MINI CASES,20,2023-04-13,0.93,11260,Norway,18.6,2023,4,13,Thursday,2023-04
539477,22900,SET 2 TEA TOWELS I LOVE LONDON,28,2023-04-19,2.73,10876,Japan,76.44,2023,4,19,Wednesday,2023-04
538634,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,21,2022-05-15,3.74,11234,United Kingdom,78.54,2022,5,15,Sunday,2022-05
539931,22720,SET OF 3 CAKE TINS PANTRY DESIGN,43,2023-09-03,5.89,10362,Spain,253.27,2023,9,3,Sunday,2023-09
536369,22382,LUNCH BOX WITH CUTLERY RETROSPOT,5,2022-06-15,2.22,11112,Belgium,11.1,2022,6,15,Wednesday,2022-06
540148,22469,HEART OF WICKER SMALL,17,2023-05-18,1.65,10195,Japan,28.05,2023,5,18,Thursday,2023-05
537593,22469,HEART OF WICKER SMALL,45,2023-09-05,1.64,10866,United Kingdom,73.8,2023,9,5,Tuesday,2023-09
540396,23209,LUNCH BAG GINGHAM DESIGN,24,2022-09-24,1.92,11421,United Kingdom,46.08,2022,9,24,Saturday,2022-09
536789,21212,PACK OF 72 RETROSPOT CAKE CASES,34,2023-08-01,0.54,10266,Sweden,18.36,2023,8,1,Tuesday,2023-08
536768,20719,WOODLAND CHARLOTTE BAG,36,2022-07-03,0.76,10312,Norway,27.36,2022,7,3,Sunday,2022-07
539421,22726,ALARM CLOCK BAKELIKE RED,37,2023-11-19,4.07,11320,Sweden,150.59,2023,11,19,Sunday,2023-11
538328,22423,REGENCY CAKESTAND 3 TIER,40,2022-11-28,14.91,11437,Netherlands,596.4,2022,11,28,Monday,2022-11
538740,21217,RED RETROSPOT MINI CASES,35,2023-10-11,0.76,11087,France,26.6,2023,10,11,Wednesday,2023-10
537860,20719,WOODLAND CHARLOTTE BAG,30,2023-02-10,0.83,10920,United Kingdom,24.9,2023,2,10,Friday,2023-02
540329,20719,WOODLAND CHARLOTTE BAG,19,2022-03-26,0.78,10259,Switzerland,14.82,2022,3,26,Saturday,2022-03
537042,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,13,2023-01-14,2.26,11146,Germany,29.38,2023,1,14,Saturday,2023-01
536560,23228,SPACESHIP LAMP,6,2023-08-28,3.06,11314,United Kingdom,18.36,2023,8,28,Monday,2023-08
538532,22726,ALARM CLOCK BAKELIKE RED,3,2023-03-11,3.51,10647,Germany,10.53,2023,3,11,Saturday,2023-03
537205,22111,SCOTTIE DOG HOT WATER BOTTLE,41,2022-05-16,5.38,10617,Singapore,220.58,2022,5,16,Monday,2022-05
538292,84406B,CREAM CUPID HEARTS COAT HANGER,38,2023-10-20,3.18,10846,Germany,120.84,2023,10,20,Friday,2023-10
539518,22111,SCOTTIE DOG HOT WATER BOTTLE,25,2023-04-23,5.49,10597,United Kingdom,137.25,2023,4,23,Sunday,2023-04
536493,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,25,2022-08-24,1.41,11386,Portugal,35.25,2022,8,24,Wednesday,2022-08
540260,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,49,2023-05-29,3.32,11213,United Kingdom,162.68,2023,5,29,Monday,2023-05
540493,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,7,2023-04-30,2.79,11241,Spain,19.53,2023,4,30,Sunday,2023-04
539189,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2022-01-05,4.76,11097,United Kingdom,76.16,2022,1,5,Wednesday,2022-01
540379,23084,RABBIT NIGHT LIGHT,2,2022-05-30,1.64,11302,United Kingdom,3.28,2022,5,30,Monday,2022-05
539358,23228,SPACESHIP LAMP,3,2022-11-15,2.99,10817,Italy,8.97,2022,11,15,Tuesday,2022-11
537427,23084,RABBIT NIGHT LIGHT,22,2022-02-17,1.68,10916,United Kingdom,36.96,2022,2,17,Thursday,2022-02
538937,47566,PARTY BUNTING,2,2023-12-23,3.97,10324,USA,7.94,2023,12,23,Saturday,2023-12
539483,22197,SMALL POPCORN HOLDER,17,2023-10-17,0.74,10290,Germany,12.58,2023,10,17,Tuesday,2023-10
538752,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,18,2023-01-05,2.85,10378,Canada,51.3,2023,1,5,Thursday,2023-01
538846,22469,HEART OF WICKER SMALL,28,2023-01-24,1.71,10212,United Kingdom,47.88,2023,1,24,Tuesday,2023-01
536637,23355,HOT WATER BOTTLE KEEP CALM,28,2023-11-27,3.78,10637,United Kingdom,105.84,2023,11,27,Monday,2023-11
537996,23203,LUNCH BAG APPLE DESIGN,20,2023-06-06,1.34,11208,Germany,26.8,2023,6,6,Tuesday,2023-06
538216,23166,MEDIUM CERAMIC TOP STORAGE JAR,6,2022-12-17,1.07,11386,Denmark,6.42,2022,12,17,Saturday,2022-12
539212,23209,LUNCH BAG GINGHAM DESIGN,2,2022-11-19,1.57,10632,Australia,3.14,2022,11,19,Saturday,2022-11
540653,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,15,2023-09-06,3.0,10883,United Kingdom,45.0,2023,9,6,Wednesday,2023-09
538766,22900,SET 2 TEA TOWELS I LOVE LONDON,21,2022-06-26,2.91,10430,Australia,61.11,2022,6,26,Sunday,2022-06
537057,23355,HOT WATER BOTTLE KEEP CALM,35,2023-03-12,5.03,10509,United Kingdom,176.05,2023,3,12,Sunday,2023-03
540375,22900,SET 2 TEA TOWELS I LOVE LONDON,41,2023-03-10,2.58,11455,United Kingdom,105.78,2023,3,10,Friday,2023-03
540228,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,31,2023-12-12,2.05,10229,Switzerland,63.55,2023,12,12,Tuesday,2023-12
537676,22197,SMALL POPCORN HOLDER,34,2023-11-09,0.62,11250,France,21.08,2023,11,9,Thursday,2023-11
539098,20727,LUNCH BAG BLACK SKULL,26,2022-11-06,1.45,11066,Japan,37.7,2022,11,6,Sunday,2022-11
536442,22423,REGENCY CAKESTAND 3 TIER,21,2023-05-02,15.25,10088,Sweden,320.25,2023,5,2,Tuesday,2023-05
537761,22616,PACK OF 12 LONDON TISSUES,13,2022-10-09,0.83,11072,United Kingdom,10.79,2022,10,9,Sunday,2022-10
537761,22144,FINISH LINE ENAMEL MUG,13,2022-11-05,1.06,10785,USA,13.78,2022,11,5,Saturday,2022-11
540000,22629,SPACEBOY LUNCH BOX,48,2023-04-09,2.05,11060,United Kingdom,98.4,2023,4,9,Sunday,2023-04
539978,22900,SET 2 TEA TOWELS I LOVE LONDON,42,2023-07-31,3.49,10029,USA,146.58,2023,7,31,Monday,2023-07
540386,22175,GIN + TONIC DIET METAL SIGN,4,2023-06-07,2.36,10104,United Kingdom,9.44,2023,6,7,Wednesday,2023-06
537413,47566,PARTY BUNTING,47,2023-10-16,4.91,10940,Australia,230.77,2023,10,16,Monday,2023-10
539333,22726,ALARM CLOCK BAKELIKE RED,42,2023-05-16,3.94,10419,United Kingdom,165.48,2023,5,16,Tuesday,2023-05
540774,22144,FINISH LINE ENAMEL MUG,17,2023-10-11,1.13,10799,Switzerland,19.21,2023,10,11,Wednesday,2023-10
536946,21212,PACK OF 72 RETROSPOT CAKE CASES,32,2022-10-08,0.65,10832,Italy,20.8,2022,10,8,Saturday,2022-10
538924,22900,SET 2 TEA TOWELS I LOVE LONDON,40,2023-04-06,2.58,11215,United Kingdom,103.2,2023,4,6,Thursday,2023-04
537692,22961,JAM MAKING SET PRINTED,4,2023-12-09,1.25,10660,Netherlands,5.0,2023,12,9,Saturday,2023-12
539369,22423,REGENCY CAKESTAND 3 TIER,44,2023-05-08,13.02,10148,United Kingdom,572.88,2023,5,8,Monday,2023-05
539043,22457,NATURAL SLATE HEART CHALKBOARD,23,2023-10-11,2.49,10446,United Kingdom,57.27,2023,10,11,Wednesday,2023-10
536743,21064,WOOD S/3 CABINET ANT WHITE,22,2023-09-20,14.57,11107,Australia,320.54,2023,9,20,Wednesday,2023-09
537585,22111,SCOTTIE DOG HOT WATER BOTTLE,16,2023-12-05,4.3,11222,United Kingdom,68.8,2023,12,5,Tuesday,2023-12
537131,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2023-11-23,0.55,10740,France,7.7,2023,11,23,Thursday,2023-11
536521,20725,LUNCH BAG RED RETROSPOT,29,2023-10-09,1.81,11401,United Kingdom,52.49,2023,10,9,Monday,2023-10
540453,22900,SET 2 TEA TOWELS I LOVE LONDON,16,2023-11-12,3.22,10201,United Kingdom,51.52,2023,11,12,Sunday,2023-11
539939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,40,2023-08-03,2.85,10284,United Kingdom,114.0,2023,8,3,Thursday,2023-08
536685,21258,VICTORIAN SEWING BOX LARGE,7,2022-05-04,8.41,11236,United Kingdom,58.87,2022,5,4,Wednesday,2022-05
536573,21258,VICTORIAN SEWING BOX LARGE,29,2023-10-08,9.23,11421,Japan,267.67,2023,10,8,Sunday,2023-10
539464,23228,SPACESHIP LAMP,20,2023-10-13,2.09,10847,Australia,41.8,2023,10,13,Friday,2023-10
537845,22726,ALARM CLOCK BAKELIKE RED,22,2023-05-28,3.84,11416,Switzerland,84.48,2023,5,28,Sunday,2023-05
540803,84406B,CREAM CUPID HEARTS COAT HANGER,28,2022-05-14,2.9,11489,Australia,81.2,2022,5,14,Saturday,2022-05
539915,22197,SMALL POPCORN HOLDER,8,2023-11-27,0.85,11041,Switzerland,6.8,2023,11,27,Monday,2023-11
540820,22632,HAND WARMER RED POLKA DOT,16,2022-12-17,2.29,11268,Switzerland,36.64,2022,12,17,Saturday,2022-12
540799,22900,SET 2 TEA TOWELS I LOVE LONDON,13,2022-09-27,3.28,10794,United Kingdom,42.64,2022,9,27,Tuesday,2022-09
538769,21258,VICTORIAN SEWING BOX LARGE,24,2023-06-17,6.84,10563,Canada,164.16,2023,6,17,Saturday,2023-06
540128,22382,LUNCH BOX WITH CUTLERY RETROSPOT,32,2022-07-24,2.89,10645,United Kingdom,92.48,2022,7,24,Sunday,2022-07
539930,22175,GIN + TONIC DIET METAL SIGN,11,2022-10-21,2.31,10921,France,25.41,2022,10,21,Friday,2022-10
539636,20725,LUNCH BAG RED RETROSPOT,24,2023-05-05,1.34,10757,United Kingdom,32.16,2023,5,5,Friday,2023-05
538473,22961,JAM MAKING SET PRINTED,21,2022-08-08,1.32,10435,Spain,27.72,2022,8,8,Monday,2022-08
538249,21929,JUMBO BAG PINK POLKADOT,21,2023-12-22,1.78,11403,France,37.38,2023,12,22,Friday,2023-12
539941,21929,JUMBO BAG PINK POLKADOT,3,2022-03-01,1.84,11495,Belgium,5.52,2022,3,1,Tuesday,2022-03
540424,21930,JUMBO STORAGE BAG SUKI,35,2023-06-27,1.67,10691,Portugal,58.45,2023,6,27,Tuesday,2023-06
538787,21929,JUMBO BAG PINK POLKADOT,42,2022-01-27,1.6,10606,Spain,67.2,2022,1,27,Thursday,2022-01
536538,22382,LUNCH BOX WITH CUTLERY RETROSPOT,19,2022-06-30,2.04,11098,Germany,38.76,2022,6,30,Thursday,2022-06
539826,21977,PACK OF 60 PINK PAISLEY CAKE CASES,37,2023-09-06,0.55,10170,USA,20.35,2023,9,6,Wednesday,2023-09
538268,21930,JUMBO STORAGE BAG SUKI,49,2022-01-01,2.49,10200,Belgium,122.01,2022,1,1,Saturday,2022-01
537038,20725,LUNCH BAG RED RETROSPOT,34,2023-03-23,1.58,10574,Denmark,53.72,2023,3,23,Thursday,2023-03
540215,22197,SMALL POPCORN HOLDER,27,2023-08-07,0.79,10480,Netherlands,21.33,2023,8,7,Monday,2023-08
538421,22197,SMALL POPCORN HOLDER,7,2023-12-16,0.77,10299,United Kingdom,5.39,2023,12,16,Saturday,2023-12
540499,22144,FINISH LINE ENAMEL MUG,5,2022-05-17,1.24,10451,United Kingdom,6.2,2022,5,17,Tuesday,2022-05
538188,20727,LUNCH BAG BLACK SKULL,29,2023-02-14,1.85,10923,Netherlands,53.65,2023,2,14,Tuesday,2023-02
537786,23209,LUNCH BAG GINGHAM DESIGN,24,2023-02-28,1.34,10206,Germany,32.16,2023,2,28,Tuesday,2023-02
537169,23084,RABBIT NIGHT LIGHT,12,2022-10-07,1.6,10780,United Kingdom,19.2,2022,10,7,Friday,2022-10
540634,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,45,2023-04-29,2.97,10116,Spain,133.65,2023,4,29,Saturday,2023-04
539458,23166,MEDIUM CERAMIC TOP STORAGE JAR,8,2022-10-25,1.46,10682,Australia,11.68,2022,10,25,Tuesday,2022-10
538584,22632,HAND WARMER RED POLKA DOT,24,2022-02-02,2.12,10121,Netherlands,50.88,2022,2,2,Wednesday,2022-02
537232,22629,SPACEBOY LUNCH BOX,18,2023-11-03,1.8,11346,Australia,32.4,2023,11,3,Friday,2023-11
539148,84406B,CREAM CUPID HEARTS COAT HANGER,44,2023-03-18,2.67,10580,Australia,117.48,2023,3,18,Saturday,2023-03
537141,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,47,2023-08-23,1.39,10599,Portugal,65.33,2023,8,23,Wednesday,2023-08
540109,23355,HOT WATER BOTTLE KEEP CALM,7,2022-03-18,4.82,10256,Spain,33.74,2022,3,18,Friday,2022-03
540655,20725,LUNCH BAG RED RETROSPOT,41,2022-03-02,1.62,10213,France,66.42,2022,3,2,Wednesday,2022-03
539029,84997C,RECYCLED ACRYLIC BEAD NECKLACE,21,2022-03-14,1.05,11485,United Kingdom,22.05,2022,3,14,Monday,2022-03
537392,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2023-03-15,4.34,11341,United Kingdom,30.38,2023,3,15,Wednesday,2023-03
539754,22900,SET 2 TEA TOWELS I LOVE LONDON,39,2023-01-26,3.13,11267,Finland,122.07,2023,1,26,Thursday,2023-01
537563,21064,WOOD S/3 CABINET ANT WHITE,4,2023-11-26,17.98,10655,Spain,71.92,2023,11,26,Sunday,2023-11
539601,22197,SMALL POPCORN HOLDER,28,2022-07-11,0.78,10242,United Kingdom,21.84,2022,7,11,Monday,2022-07
539580,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2023-09-02,2.26,10528,United Kingdom,40.68,2023,9,2,Saturday,2023-09
537359,22111,SCOTTIE DOG HOT WATER BOTTLE,10,2023-11-03,5.35,11288,United Kingdom,53.5,2023,11,3,Friday,2023-11
539358,23203,LUNCH BAG APPLE DESIGN,45,2023-02-13,1.98,11113,Belgium,89.1,2023,2,13,Monday,2023-02
539106,23084,RABBIT NIGHT LIGHT,13,2023-07-07,1.35,11215,Netherlands,17.55,2023,7,7,Friday,2023-07
536870,22382,LUNCH BOX WITH CUTLERY RETROSPOT,45,2022-10-20,2.68,11002,United Kingdom,120.6,2022,10,20,Thursday,2022-10
540766,20727,LUNCH BAG BLACK SKULL,33,2023-10-07,1.43,10900,Germany,47.19,2023,10,7,Saturday,2023-10
540103,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2022-06-23,0.56,10581,Canada,4.48,2022,6,23,Thursday,2022-06
540447,22469,HEART OF WICKER SMALL,13,2022-04-11,1.57,10270,United Kingdom,20.41,2022,4,11,Monday,2022-04
537258,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2023-03-30,0.62,10106,Netherlands,1.86,2023,3,30,Thursday,2023-03
539434,22900,SET 2 TEA TOWELS I LOVE LONDON,32,2023-07-16,2.94,10128,United Kingdom,94.08,2023,7,16,Sunday,2023-07
536438,22111,SCOTTIE DOG HOT WATER BOTTLE,8,2023-08-03,4.53,10757,Australia,36.24,2023,8,3,Thursday,2023-08
539372,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,10,2022-11-10,1.49,11355,United Kingdom,14.9,2022,11,10,Thursday,2022-11
539716,22900,SET 2 TEA TOWELS I LOVE LONDON,8,2023-10-27,2.43,10953,Finland,19.44,2023,10,27,Friday,2023-10
537465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2022-08-25,2.5,10241,France,17.5,2022,8,25,Thursday,2022-08
537792,22197,SMALL POPCORN HOLDER,15,2022-11-19,0.85,10642,United Kingdom,12.75,2022,11,19,Saturday,2022-11
540032,23203,LUNCH BAG APPLE DESIGN,46,2022-11-05,1.92,10355,Netherlands,88.32,2022,11,5,Saturday,2022-11
538320,22629,SPACEBOY LUNCH BOX,8,2022-02-23,2.2,11327,Norway,17.6,2022,2,23,Wednesday,2022-02
539881,23209,LUNCH BAG GINGHAM DESIGN,26,2022-11-06,1.8,10030,France,46.8,2022,11,6,Sunday,2022-11
538746,84997C,RECYCLED ACRYLIC BEAD NECKLACE,42,2022-03-14,1.22,11288,Netherlands,51.24,2022,3,14,Monday,2022-03
538401,84997C,RECYCLED ACRYLIC BEAD NECKLACE,11,2023-12-18,1.22,11280,United Kingdom,13.42,2023,12,18,Monday,2023-12
540032,23166,MEDIUM CERAMIC TOP STORAGE JAR,14,2022-12-14,1.06,10830,Spain,14.84,2022,12,14,Wednesday,2022-12
538036,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2023-05-18,0.45,10789,United Kingdom,22.05,2023,5,18,Thursday,2023-05
537465,85099B,JUMBO BAG RED RETROSPOT,16,2023-10-18,1.55,10033,France,24.8,2023,10,18,Wednesday,2023-10
540559,22197,SMALL POPCORN HOLDER,17,2022-12-19,0.7,10825,USA,11.9,2022,12,19,Monday,2022-12
537943,22616,Unknown Product,5,2023-03-21,0.7,10875,Singapore,3.5,2023,3,21,Tuesday,2023-03
536462,23228,SPACESHIP LAMP,2,2022-02-18,3.01,10608,Switzerland,6.02,2022,2,18,Friday,2022-02
538022,22111,SCOTTIE DOG HOT WATER BOTTLE,49,2023-10-07,4.25,10286,Singapore,208.25,2023,10,7,Saturday,2023-10
539616,22616,PACK OF 12 LONDON TISSUES,33,2023-06-04,0.8,10940,United Kingdom,26.4,2023,6,4,Sunday,2023-06
540520,22726,ALARM CLOCK BAKELIKE RED,47,2023-10-09,3.63,10533,Singapore,170.61,2023,10,9,Monday,2023-10
539778,23355,HOT WATER BOTTLE KEEP CALM,23,2022-09-15,3.95,10741,Netherlands,90.85,2022,9,15,Thursday,2022-09
538610,22726,ALARM CLOCK BAKELIKE RED,6,2022-08-02,3.93,10809,Spain,23.58,2022,8,2,Tuesday,2022-08
539524,22961,JAM MAKING SET PRINTED,24,2023-04-14,1.55,10207,France,37.2,2023,4,14,Friday,2023-04
539345,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2022-12-25,3.34,10803,Netherlands,160.32,2022,12,25,Sunday,2022-12
540249,20727,LUNCH BAG BLACK SKULL,30,2022-10-26,1.35,10794,United Kingdom,40.5,2022,10,26,Wednesday,2022-10
537728,22197,SMALL POPCORN HOLDER,16,2023-11-16,0.62,10827,United Kingdom,9.92,2023,11,16,Thursday,2023-11
536841,85099B,Unknown Product,28,2023-12-14,1.62,11084,United Kingdom,45.36,2023,12,14,Thursday,2023-12
538742,20727,LUNCH BAG BLACK SKULL,2,2022-12-16,1.47,11358,France,2.94,2022,12,16,Friday,2022-12
536807,20725,LUNCH BAG RED RETROSPOT,20,2023-05-27,1.75,10369,Switzerland,35.0,2023,5,27,Saturday,2023-05
539570,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2023-10-14,2.72,10424,United Kingdom,130.56,2023,10,14,Saturday,2023-10
536926,23084,RABBIT NIGHT LIGHT,44,2022-10-20,1.69,10095,United Kingdom,74.36,2022,10,20,Thursday,2022-10
538998,22111,SCOTTIE DOG HOT WATER BOTTLE,40,2023-11-14,5.4,10380,Germany,216.0,2023,11,14,Tuesday,2023-11
540484,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2023-10-15,0.63,11354,Sweden,5.04,2023,10,15,Sunday,2023-10
537845,22616,PACK OF 12 LONDON TISSUES,11,2023-12-07,0.95,11479,Spain,10.45,2023,12,7,Thursday,2023-12
540557,22197,SMALL POPCORN HOLDER,4,2023-11-10,0.58,10651,United Kingdom,2.32,2023,11,10,Friday,2023-11
539255,23209,LUNCH BAG GINGHAM DESIGN,14,2023-12-25,1.52,11428,United Kingdom,21.28,2023,12,25,Monday,2023-12
540387,22726,ALARM CLOCK BAKELIKE RED,5,2022-12-10,3.15,10341,United Kingdom,15.75,2022,12,10,Saturday,2022-12
539704,22616,PACK OF 12 LONDON TISSUES,36,2023-12-06,0.71,10723,Netherlands,25.56,2023,12,6,Wednesday,2023-12
540177,20719,WOODLAND CHARLOTTE BAG,30,2022-10-24,0.88,11226,Belgium,26.4,2022,10,24,Monday,2022-10
536479,22197,SMALL POPCORN HOLDER,2,2022-02-15,0.85,10017,Switzerland,1.7,2022,2,15,Tuesday,2022-02
537768,21064,WOOD S/3 CABINET ANT WHITE,17,2022-10-05,16.42,10458,United Kingdom,279.14,2022,10,5,Wednesday,2022-10
537877,23084,RABBIT NIGHT LIGHT,12,2023-10-01,2.01,10833,United Kingdom,24.12,2023,10,1,Sunday,2023-10
538392,22720,SET OF 3 CAKE TINS PANTRY DESIGN,21,2022-06-08,4.64,10606,United Kingdom,97.44,2022,6,8,Wednesday,2022-06
537488,20727,LUNCH BAG BLACK SKULL,17,2023-06-06,1.64,10401,Australia,27.88,2023,6,6,Tuesday,2023-06
536975,23203,LUNCH BAG APPLE DESIGN,44,2023-11-03,1.94,11375,Belgium,85.36,2023,11,3,Friday,2023-11
538309,22961,JAM MAKING SET PRINTED,17,2022-12-01,1.68,11097,Belgium,28.56,2022,12,1,Thursday,2022-12
537426,22726,ALARM CLOCK BAKELIKE RED,20,2022-10-29,3.43,10434,Germany,68.6,2022,10,29,Saturday,2022-10
536428,20725,Unknown Product,49,2022-11-10,1.97,10363,Netherlands,96.53,2022,11,10,Thursday,2022-11
537210,22197,SMALL POPCORN HOLDER,6,2022-08-24,0.75,10600,United Kingdom,4.5,2022,8,24,Wednesday,2022-08
540097,20719,WOODLAND CHARLOTTE BAG,35,2023-11-23,0.81,10026,Canada,28.35,2023,11,23,Thursday,2023-11
537128,22961,JAM MAKING SET PRINTED,41,2022-10-14,1.54,11305,Finland,63.14,2022,10,14,Friday,2022-10
540325,23084,RABBIT NIGHT LIGHT,35,2022-07-26,1.78,10224,Netherlands,62.3,2022,7,26,Tuesday,2022-07
538408,23355,HOT WATER BOTTLE KEEP CALM,49,2022-04-24,5.14,10814,Australia,251.86,2022,4,24,Sunday,2022-04
538637,23203,LUNCH BAG APPLE DESIGN,34,2023-07-16,1.78,11436,France,60.52,2023,7,16,Sunday,2023-07
539630,22900,SET 2 TEA TOWELS I LOVE LONDON,8,2022-11-24,2.59,11409,France,20.72,2022,11,24,Thursday,2022-11
536894,22423,REGENCY CAKESTAND 3 TIER,48,2022-12-09,10.24,11113,Spain,491.52,2022,12,9,Friday,2022-12
536399,22457,NATURAL SLATE HEART CHALKBOARD,26,2023-12-18,2.46,10060,Australia,63.96,2023,12,18,Monday,2023-12
540042,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2023-07-31,3.72,11468,Norway,52.08,2023,7,31,Monday,2023-07
539983,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2022-11-08,2.84,10848,United Kingdom,99.4,2022,11,8,Tuesday,2022-11
538583,21212,PACK OF 72 RETROSPOT CAKE CASES,44,2023-10-25,0.56,10842,United Kingdom,24.64,2023,10,25,Wednesday,2023-10
540668,22726,ALARM CLOCK BAKELIKE RED,11,2022-12-27,4.02,10609,United Kingdom,44.22,2022,12,27,Tuesday,2022-12
